d, 0, 0.02171
d, 0, 8.84E-4
d, 0, 8.23E-4
d, 0, 3.73E-4
d, 0, 2.94E-4
d, 0, 3.45E-4
d, 0, 2.29E-4
d, 0, 4.77E-4
d, 0, 2.6E-4
d, 0, 1.74E-4
d, 1, 1.99E-4
d, 1, 1.83E-4
d, 1, 2.04E-4
d, 1, 1.69E-4
d, 1, 1.77E-4
d, 1, 2.11E-4
d, 1, 2.03E-4
d, 1, 1.83E-4
d, 1, 1.81E-4
d, 1, 1.84E-4
d, 2, 0.002743
d, 2, 7.83E-4
d, 2, 5.75E-4
d, 2, 4.57E-4
d, 2, 0.00106
d, 2, 8.33E-4
d, 2, 7.2E-4
d, 2, 6.63E-4
d, 2, 6.32E-4
d, 2, 7.41E-4
d, 3, 0.001605
d, 3, 8.97E-4
d, 3, 8.45E-4
d, 3, 7.22E-4
d, 3, 7.82E-4
d, 3, 7.25E-4
d, 3, 7.57E-4
d, 3, 7.19E-4
d, 3, 0.010197
d, 3, 6.97E-4
d, 4, 0.001041
d, 4, 0.001059
d, 4, 0.001001
d, 4, 0.002189
d, 4, 0.001026
d, 4, 0.001008
d, 4, 0.001029
d, 4, 9.58E-4
d, 4, 9.98E-4
d, 4, 9.48E-4
d, 5, 0.001389
d, 5, 0.001238
d, 5, 0.001209
d, 5, 0.001218
d, 5, 0.001219
d, 5, 0.001228
d, 5, 0.00119
d, 5, 0.001243
d, 5, 0.001247
d, 5, 0.006883
d, 6, 0.011926
d, 6, 0.001561
d, 6, 0.001663
d, 6, 0.001592
d, 6, 0.001521
d, 6, 0.001519
d, 6, 0.001644
d, 6, 0.001642
d, 6, 0.001627
d, 6, 0.00156
d, 7, 0.001919
d, 7, 0.002212
d, 7, 0.001896
d, 7, 0.001918
d, 7, 0.003386
d, 7, 0.001824
d, 7, 0.001966
d, 7, 0.001894
d, 7, 0.002167
d, 7, 0.001942
d, 8, 0.002584
d, 8, 0.002204
d, 8, 0.002091
d, 8, 0.002185
d, 8, 0.002167
d, 8, 0.00218
d, 8, 0.002151
d, 8, 0.002229
d, 8, 0.002191
d, 8, 0.002423
d, 9, 0.002542
d, 9, 0.002526
d, 9, 0.002541
d, 9, 0.002539
d, 9, 0.002493
d, 9, 0.003523
d, 9, 0.002769
d, 9, 0.002518
d, 9, 0.002546
d, 9, 0.002582
d, 10, 0.002803
d, 10, 0.002893
d, 10, 0.002913
d, 10, 0.003062
d, 10, 0.002847
d, 10, 0.002899
d, 10, 0.002854
d, 10, 0.002861
d, 10, 0.002929
d, 10, 0.002819
d, 11, 0.004
d, 11, 0.003254
d, 11, 0.003184
d, 11, 0.003345
d, 11, 0.00316
d, 11, 0.003231
d, 11, 0.003485
d, 11, 0.003226
d, 11, 0.003209
d, 11, 0.003192
d, 12, 0.003504
d, 12, 0.003552
d, 12, 0.003664
d, 12, 0.00429
d, 12, 0.003487
d, 12, 0.00355
d, 12, 0.003453
d, 12, 0.004084
d, 12, 0.00378
d, 12, 0.003582
d, 13, 0.003984
d, 13, 0.003948
d, 13, 0.003929
d, 13, 0.004124
d, 13, 0.004565
d, 13, 0.003853
d, 13, 0.003854
d, 13, 0.00395
d, 13, 0.004273
d, 13, 0.003801
d, 14, 0.004273
d, 14, 0.004292
d, 14, 0.004239
d, 14, 0.004484
d, 14, 0.004731
d, 14, 0.00435
d, 14, 0.004259
d, 14, 0.004366
d, 14, 0.004443
d, 14, 0.004329
d, 15, 0.004602
d, 15, 0.004632
d, 15, 0.004849
d, 15, 0.005354
d, 15, 0.004761
d, 15, 0.004594
d, 15, 0.004619
d, 15, 0.004949
d, 15, 0.004637
d, 15, 0.004696
d, 16, 0.004991
d, 16, 0.005126
d, 16, 0.005539
d, 16, 0.005156
d, 16, 0.001326
d, 16, 0.001329
d, 16, 0.001213
d, 16, 0.001208
d, 16, 0.001117
d, 16, 0.001141
d, 17, 0.001301
d, 17, 0.001327
d, 17, 0.001269
d, 17, 0.001643
d, 17, 0.001237
d, 17, 0.001299
d, 17, 0.001243
d, 17, 0.001241
d, 17, 0.00122
d, 17, 0.001186
d, 18, 0.001303
d, 18, 0.001322
d, 18, 0.001338
d, 18, 0.001291
d, 18, 0.001849
d, 18, 0.001305
d, 18, 0.001293
d, 18, 0.00128
d, 18, 0.001279
d, 18, 0.001302
d, 19, 0.001442
d, 19, 0.001402
d, 19, 0.001374
d, 19, 0.001297
d, 19, 0.001425
d, 19, 0.001415
d, 19, 0.001346
d, 19, 0.001344
d, 19, 0.001343
d, 19, 0.001346
d, 20, 0.00148
d, 20, 0.001442
d, 20, 0.001448
d, 20, 0.001482
d, 20, 0.001426
d, 20, 0.001441
d, 20, 0.001423
d, 20, 0.001484
d, 20, 0.001515
d, 20, 0.001438
d, 21, 0.001581
d, 21, 0.001536
d, 21, 0.005098
d, 21, 0.001623
d, 21, 0.002327
d, 21, 0.001521
d, 21, 0.001482
d, 21, 0.001512
d, 21, 0.001522
d, 21, 0.001499
d, 22, 0.001606
d, 22, 0.001613
d, 22, 0.001565
d, 22, 0.001601
d, 22, 0.001594
d, 22, 0.001562
d, 22, 0.00154
d, 22, 0.001556
d, 22, 0.001535
d, 22, 0.001562
d, 23, 0.001738
d, 23, 0.001706
d, 23, 0.001674
d, 23, 0.001716
d, 23, 0.001694
d, 23, 0.001898
d, 23, 0.001686
d, 23, 0.001657
d, 23, 0.001681
d, 23, 0.001609
d, 24, 0.001744
d, 24, 0.001802
d, 24, 0.001717
d, 24, 0.001663
d, 24, 0.00173
d, 24, 0.001716
d, 24, 0.001669
d, 24, 0.001742
d, 24, 0.001691
d, 24, 0.001665
d, 25, 0.00191
d, 25, 0.00176
d, 25, 0.001744
d, 25, 0.002388
d, 25, 0.001843
d, 25, 0.002553
d, 25, 0.001866
d, 25, 0.002128
d, 25, 0.001825
d, 25, 0.001813
d, 26, 0.001959
d, 26, 0.001933
d, 26, 0.001956
d, 26, 0.001945
d, 26, 0.001942
d, 26, 0.001919
d, 26, 0.001872
d, 26, 0.001902
d, 26, 0.001848
d, 26, 0.001943
d, 27, 0.002043
d, 27, 0.002053
d, 27, 0.001963
d, 27, 0.002
d, 27, 0.001982
d, 27, 0.001967
d, 27, 0.001948
d, 27, 0.00211
d, 27, 0.001975
d, 27, 0.001964
d, 28, 0.002096
d, 28, 0.002014
d, 28, 0.002077
d, 28, 0.002046
d, 28, 0.001988
d, 28, 0.002829
d, 28, 0.002021
d, 28, 0.002005
d, 28, 0.002044
d, 28, 0.002094
d, 29, 0.0022
d, 29, 0.002141
d, 29, 0.002147
d, 29, 0.002099
d, 29, 0.002183
d, 29, 0.002439
d, 29, 0.002179
d, 29, 0.002069
d, 29, 0.002232
d, 29, 0.002114
d, 30, 0.002186
d, 30, 0.002284
d, 30, 0.002181
d, 30, 0.00227
d, 30, 0.002131
d, 30, 0.002126
d, 30, 0.002287
d, 30, 0.002166
d, 30, 0.002274
d, 30, 0.002172
d, 31, 0.002307
d, 31, 0.002368
d, 31, 0.002324
d, 31, 0.002484
d, 31, 0.002734
d, 31, 0.00228
d, 31, 0.002305
d, 31, 0.002249
d, 31, 0.002295
d, 31, 0.002192
d, 32, 0.002381
d, 32, 0.002376
d, 32, 0.002287
d, 32, 0.002348
d, 32, 0.002446
d, 32, 0.003477
d, 32, 0.003711
d, 32, 0.003392
d, 32, 0.002297
d, 32, 0.002703
d, 33, 0.002422
d, 33, 0.002407
d, 33, 0.002506
d, 33, 0.00246
d, 33, 0.002488
d, 33, 0.002507
d, 33, 0.002465
d, 33, 0.00245
d, 33, 0.002432
d, 33, 0.003114
d, 34, 0.002595
d, 34, 0.00259
d, 34, 0.002534
d, 34, 0.002563
d, 34, 0.002585
d, 34, 0.002806
d, 34, 0.002591
d, 34, 0.002545
d, 34, 0.00254
d, 34, 0.00254
d, 35, 0.002605
d, 35, 0.002715
d, 35, 0.002703
d, 35, 0.002666
d, 35, 0.002759
d, 35, 0.004268
d, 35, 0.003947
d, 35, 0.00426
d, 35, 0.004281
d, 35, 0.00439
d, 36, 0.005314
d, 36, 0.004288
d, 36, 0.006138
d, 36, 0.004775
d, 36, 0.004215
d, 36, 0.004428
d, 36, 0.004202
d, 36, 0.004525
d, 36, 0.004569
d, 36, 0.004547
d, 37, 0.004674
d, 37, 0.004635
d, 37, 0.004607
d, 37, 0.004607
d, 37, 0.005365
d, 37, 0.004679
d, 37, 0.004846
d, 37, 0.004627
d, 37, 0.004365
d, 37, 0.004388
d, 38, 0.00454
d, 38, 0.004933
d, 38, 0.004526
d, 38, 0.011145
d, 38, 0.004412
d, 38, 0.00468
d, 38, 0.004122
d, 38, 0.004466
d, 38, 0.005071
d, 38, 0.004856
d, 39, 0.004913
d, 39, 0.004464
d, 39, 0.004911
d, 39, 0.004417
d, 39, 0.004891
d, 39, 0.004945
d, 39, 0.005036
d, 39, 0.004993
d, 39, 0.004811
d, 39, 0.004062
d, 40, 0.003009
d, 40, 0.003411
d, 40, 0.003035
d, 40, 0.003685
d, 40, 0.003004
d, 40, 0.002995
d, 40, 0.00303
d, 40, 0.003087
d, 40, 0.00308
d, 40, 0.00306
d, 41, 0.003119
d, 41, 0.003208
d, 41, 0.003242
d, 41, 0.003159
d, 41, 0.00333
d, 41, 0.003241
d, 41, 0.003245
d, 41, 0.003086
d, 41, 0.003127
d, 41, 0.003132
d, 42, 0.003227
d, 42, 0.00364
d, 42, 0.003288
d, 42, 0.003221
d, 42, 0.003269
d, 42, 0.003186
d, 42, 0.003273
d, 42, 0.003484
d, 42, 0.003154
d, 42, 0.003168
d, 43, 0.003346
d, 43, 0.003301
d, 43, 0.003366
d, 43, 0.003291
d, 43, 0.003337
d, 43, 0.003392
d, 43, 0.003337
d, 43, 0.003603
d, 43, 0.003378
d, 43, 0.00399
d, 44, 0.003506
d, 44, 0.003477
d, 44, 0.003391
d, 44, 0.00341
d, 44, 0.003436
d, 44, 0.014524
d, 44, 0.007222
d, 44, 0.006088
d, 44, 0.005583
d, 44, 0.005756
d, 45, 0.007646
d, 45, 0.006095
d, 45, 0.006075
d, 45, 0.006093
d, 45, 0.006074
d, 45, 0.008473
d, 45, 0.005851
d, 45, 0.005988
d, 45, 0.006053
d, 45, 0.006018
d, 46, 0.00627
d, 46, 0.006234
d, 46, 0.006687
d, 46, 0.006243
d, 46, 0.006135
d, 46, 0.006163
d, 46, 0.006215
d, 46, 0.006238
d, 46, 0.006049
d, 46, 0.006036
d, 47, 0.006198
d, 47, 0.007735
d, 47, 0.006294
d, 47, 0.006743
d, 47, 0.006257
d, 47, 0.005935
d, 47, 0.006015
d, 47, 0.006618
d, 47, 0.006044
d, 47, 0.006274
d, 48, 0.006381
d, 48, 0.006376
d, 48, 0.006354
d, 48, 0.011829
d, 48, 0.006216
d, 48, 0.003948
d, 48, 0.003911
d, 48, 0.004992
d, 48, 0.003928
d, 48, 0.003819
d, 49, 0.004109
d, 49, 0.003845
d, 49, 0.003945
d, 49, 0.003933
d, 49, 0.003877
d, 49, 0.004137
d, 49, 0.003933
d, 49, 0.003871
d, 49, 0.003934
d, 49, 0.003874
d, 50, 0.004048
d, 50, 0.004609
d, 50, 0.00403
d, 50, 0.004006
d, 50, 0.00399
d, 50, 0.004608
d, 50, 0.00405
d, 50, 0.003859
d, 50, 0.003926
d, 50, 0.00403
d, 51, 0.004186
d, 51, 0.004676
d, 51, 0.004072
d, 51, 0.004134
d, 51, 0.004069
d, 51, 0.00443
d, 51, 0.004524
d, 51, 0.004114
d, 51, 0.004071
d, 51, 0.004048
d, 52, 0.004067
d, 52, 0.004228
d, 52, 0.004147
d, 52, 0.004222
d, 52, 0.004141
d, 52, 0.004403
d, 52, 0.004114
d, 52, 0.004229
d, 52, 0.004066
d, 52, 0.00451
d, 53, 0.004292
d, 53, 0.004183
d, 53, 0.004263
d, 53, 0.004209
d, 53, 0.004266
d, 53, 0.004429
d, 53, 0.004171
d, 53, 0.004169
d, 53, 0.004349
d, 53, 0.004205
d, 54, 0.004406
d, 54, 0.004294
d, 54, 0.005617
d, 54, 0.004793
d, 54, 0.004346
d, 54, 0.004438
d, 54, 0.004275
d, 54, 0.004251
d, 54, 0.004219
d, 54, 0.004315
d, 55, 0.004409
d, 55, 0.004407
d, 55, 0.004403
d, 55, 0.004457
d, 55, 0.004609
d, 55, 0.004753
d, 55, 0.00433
d, 55, 0.00437
d, 55, 0.004535
d, 55, 0.00433
d, 56, 0.004612
d, 56, 0.00443
d, 56, 0.004464
d, 56, 0.004523
d, 56, 0.004619
d, 56, 0.00453
d, 56, 0.004535
d, 56, 0.004485
d, 56, 0.005071
d, 56, 0.004521
d, 57, 0.00461
d, 57, 0.004587
d, 57, 0.005233
d, 57, 0.004922
d, 57, 0.004622
d, 57, 0.00462
d, 57, 0.004553
d, 57, 0.00459
d, 57, 0.004614
d, 57, 0.00458
d, 58, 0.005059
d, 58, 0.004631
d, 58, 0.006182
d, 58, 0.033782
d, 58, 0.00503
d, 58, 0.004838
d, 58, 0.004764
d, 58, 0.004621
d, 58, 0.004552
d, 58, 0.004603
d, 59, 0.004687
d, 59, 0.006107
d, 59, 0.005914
d, 59, 0.004619
d, 59, 0.004696
d, 59, 0.004583
d, 59, 0.004578
d, 59, 0.00453
d, 59, 0.004674
d, 59, 0.004877
d, 60, 0.004715
d, 60, 0.00465
d, 60, 0.004733
d, 60, 0.00478
d, 60, 0.005205
d, 60, 0.004711
d, 60, 0.00468
d, 60, 0.004719
d, 60, 0.004908
d, 60, 0.004737
d, 61, 0.004847
d, 61, 0.004912
d, 61, 0.004913
d, 61, 0.004774
d, 61, 0.00475
d, 61, 0.005213
d, 61, 0.004727
d, 61, 0.004974
d, 61, 0.004833
d, 61, 0.004871
d, 62, 0.004867
d, 62, 0.00493
d, 62, 0.004789
d, 62, 0.004957
d, 62, 0.004964
d, 62, 0.004978
d, 62, 0.005267
d, 62, 0.004875
d, 62, 0.004776
d, 62, 0.004905
d, 63, 0.004955
d, 63, 0.005001
d, 63, 0.004945
d, 63, 0.005191
d, 63, 0.004894
d, 63, 0.005096
d, 63, 0.004991
d, 63, 0.00537
d, 63, 0.004978
d, 63, 0.004988
d, 64, 0.005025
d, 64, 0.005415
d, 64, 0.005047
d, 64, 0.005104
d, 64, 0.005095
d, 64, 0.005027
d, 64, 0.005074
d, 64, 0.005159
d, 64, 0.005356
d, 64, 0.005137
d, 65, 0.005192
d, 65, 0.005212
d, 65, 0.005327
d, 65, 0.005176
d, 65, 0.005057
d, 65, 0.005198
d, 65, 0.005129
d, 65, 0.005361
d, 65, 0.005054
d, 65, 0.005586
d, 66, 0.005344
d, 66, 0.005315
d, 66, 0.005341
d, 66, 0.005348
d, 66, 0.005333
d, 66, 0.005457
d, 66, 0.005296
d, 66, 0.005299
d, 66, 0.005337
d, 66, 0.00569
d, 67, 0.005429
d, 67, 0.005483
d, 67, 0.005372
d, 67, 0.005569
d, 67, 0.005307
d, 67, 0.005337
d, 67, 0.005476
d, 67, 0.005494
d, 67, 0.005509
d, 67, 0.005772
d, 68, 0.005634
d, 68, 0.005753
d, 68, 0.005473
d, 68, 0.00549
d, 68, 0.005438
d, 68, 0.005545
d, 68, 0.005536
d, 68, 0.005499
d, 68, 0.005755
d, 68, 0.005856
d, 69, 0.005723
d, 69, 0.016446
d, 69, 0.006193
d, 69, 0.006053
d, 69, 0.005911
d, 69, 0.00603
d, 69, 0.007174
d, 69, 0.005809
d, 69, 0.007145
d, 69, 0.005828
d, 70, 0.005794
d, 70, 0.005758
d, 70, 0.005737
d, 70, 0.005993
d, 70, 0.005787
d, 70, 0.005788
d, 70, 0.005808
d, 70, 0.005715
d, 70, 0.006351
d, 70, 0.005696
d, 71, 0.005917
d, 71, 0.006069
d, 71, 0.005814
d, 71, 0.005893
d, 71, 0.005814
d, 71, 0.005798
d, 71, 0.005737
d, 71, 0.006193
d, 71, 0.006
d, 71, 0.005737
d, 72, 0.005852
d, 72, 0.005915
d, 72, 0.00589
d, 72, 0.006009
d, 72, 0.005947
d, 72, 0.006183
d, 72, 0.006346
d, 72, 0.005859
d, 72, 0.005922
d, 72, 0.005878
d, 73, 0.006034
d, 73, 0.005987
d, 73, 0.006093
d, 73, 0.005991
d, 73, 0.006156
d, 73, 0.006485
d, 73, 0.006118
d, 73, 0.005977
d, 73, 0.006293
d, 73, 0.006733
d, 74, 0.006153
d, 74, 0.006091
d, 74, 0.006146
d, 74, 0.006154
d, 74, 0.006513
d, 74, 0.006075
d, 74, 0.006289
d, 74, 0.006074
d, 74, 0.006075
d, 74, 0.006028
d, 75, 0.006217
d, 75, 0.006308
d, 75, 0.006326
d, 75, 0.006767
d, 75, 0.006186
d, 75, 0.006329
d, 75, 0.006283
d, 75, 0.00614
d, 75, 0.006103
d, 75, 0.006276
d, 76, 0.006493
d, 76, 0.006202
d, 76, 0.006666
d, 76, 0.006326
d, 76, 0.006429
d, 76, 0.006332
d, 76, 0.006375
d, 76, 0.006564
d, 76, 0.006304
d, 76, 0.006342
d, 77, 0.006876
d, 77, 0.006468
d, 77, 0.006419
d, 77, 0.006633
d, 77, 0.006298
d, 77, 0.006514
d, 77, 0.006332
d, 77, 0.006338
d, 77, 0.006424
d, 77, 0.006812
d, 78, 0.006718
d, 78, 0.006397
d, 78, 0.006701
d, 78, 0.006604
d, 78, 0.006543
d, 78, 0.00664
d, 78, 0.006636
d, 78, 0.007355
d, 78, 0.006569
